Year,name,position,team,adp,PlayerID,PosAdp
2023,Javonte Williams,RB,DEN,48.1,WillJa10,23
2023,J.K. Dobbins,RB,BAL,48.7,DobbJK00,24
2023,George Kittle,TE,SF,49.5,KittGe00,4
2023,D.J. Moore,WR,CHI,49.6,MoorD.00,21
2023,Cam Akers,RB,LAR,51,AkerCa00,25
2023,Jahmyr Gibbs,RB,FA,52.8,GibbJa01,26
2023,Joe Burrow,QB,CIN,52.8,BurrJo01,4
2023,Kyle Pitts,TE,ATL,53.5,PittKy00,5
2023,Mike Evans,WR,TB,54.1,EvanMi00,22
2023,DeAndre Hopkins,WR,TEN,54.7,HopkDe00,23
2023,Diontae Johnson,WR,PIT,55,JohnDi01,24
2023,Terry McLaurin,WR,WAS,55.4,McLaTe00,25
2023,Miles Sanders,RB,CAR,55.9,SandMi01,27
2023,Lamar Jackson,QB,BAL,58.2,JackLa00,5
2023,Alvin Kamara,RB,NO,59.3,KamaAl00,28
2023,Rachaad White,RB,TB,62.7,WhitRa01,29
2023,Kadarius Toney,WR,KC,62.8,ToneKa00,26
2023,Dallas Goedert,TE,PHI,63,GoedDa00,6
2023,Isiah Pacheco,RB,KC,66,PachIs00,30
2023,Mike Williams,WR,LAC,66,WillMi07,27
2023,Justin Herbert,QB,LAC,67.2,HerbJu00,6
2023,Tyler Lockett,WR,SEA,67.5,LockTy00,28
2023,Jerry Jeudy,WR,DEN,68.3,JeudJe00,29
2023,Christian Kirk,WR,JAX,69.2,KirkCh01,30
2023,Darren Waller,TE,NYG,69.4,WallDa01,7
2023,Brandon Aiyuk,WR,SF,72,AiyuBr00,31
2023,Justin Fields,QB,CHI,73.2,FielJu00,7
2023,Drake London,WR,ATL,73.8,LondDr00,32
2023,Calvin Ridley,WR,JAX,74.4,RidlCa00,33
2023,Antonio Gibson,RB,WAS,75.6,GibsAn00,31
2023,AJ Dillon,RB,GB,75.8,DillAJ00,32
2023,Marquise Brown,WR,ARI,75.9,BrowMa04,34
2023,Dak Prescott,QB,DAL,77.8,PresDa01,8
2023,James Cook,RB,BUF,78.9,CookJa01,33
2023,Damien Harris,RB,BUF,78.9,HarrDa06,34
2023,Christian Watson,WR,GB,81.5,WatsCh00,35
2023,Courtland Sutton,WR,DEN,81.7,SuttCo00,36
2023,Brandin Cooks,WR,DAL,83.4,CookBr00,37
2023,Tyler Allgeier,RB,ATL,85.4,AllgTy00,35
2023,Trevor Lawrence,QB,JAX,85.5,LawrTr00,9
2023,Treylon Burks,WR,TEN,86.4,BurkTr00,38
2023,Pat Freiermuth,TE,PIT,86.8,FreiPa00,8
2023,Rashaad Penny,RB,PHI,87,PennRa00,36
2023,Darnell Mooney,WR,CHI,87.1,MoonDa00,39
2023,Jamaal Williams,RB,NO,90.1,WillJa06,37
2023,Brian Robinson Jr.,RB,WAS,90.4,RobiBr01,38
2023,Rashod Bateman,WR,BAL,91,BateRa00,40
2023,JuJu Smith-Schuster,WR,NE,94.5,SmitJu00,41
2023,Dalton Schultz,TE,HOU,96.2,SchuDa00,9
2023,David Njoku,TE,CLE,97.1,NjokDa00,10
2023,Elijah Mitchell,RB,SF,97.4,MitcEl00,39
2023,Aaron Rodgers,QB,NYJ,97.5,RodgAa00,10
2023,George Pickens,WR,PIT,98.2,PickGe00,42
2023,Jakobi Meyers,WR,LV,98.9,MeyeJa01,43
2023,Gabriel Davis,WR,BUF,99.3,DaviGa01,44
2023,Kareem Hunt,RB,CLE,99.8,HuntKa00,40
2023,Evan Engram,TE,JAX,100.3,EngrEv00,11
2023,Deshaun Watson,QB,CLE,100.5,WatsDe00,11
2023,Jahan Dotson,WR,WAS,102.4,DotsJa00,45
2023,Raheem Mostert,RB,MIA,103.9,MostRa00,41
2023,Tua Tagovailoa,QB,MIA,104.4,TagoTu00,12
2023,Ezekiel Elliott,RB,DAL,106.1,ElliEz00,42
2023,Elijah Moore,WR,CLE,106.1,MoorEl00,46
2023,Devin Singletary,RB,HOU,107.9,SingDe00,43
2023,Kenneth Gainwell,RB,PHI,109.3,GainKe00,44
2023,Kirk Cousins,QB,MIN,110.1,CousKi00,13
2023,Michael Thomas,WR,NO,110.6,ThomMi05,47
2023,Rondale Moore,WR,ARI,114.6,MoorRo02,48
2023,Cordarrelle Patterson,RB,ATL,115,PattCo00,45
2023,Jerick McKinnon,RB,KC,115.3,McKiJe00,46
2023,Allen Lazard,WR,NYJ,115.6,LazaAl00,49
2023,Donta Foreman,RB,CHI,116.7,ForeDO00,47
2023,Adam Thielen,WR,CAR,118.3,ThieAd00,50
2023,Dawson Knox,TE,BUF,118.6,KnoxDa00,12
2023,Skyy Moore,WR,KC,120.2,MoorSk01,51
2023,Cole Kmet,TE,CHI,121.7,KmetCo00,13
2023,Tyler Boyd,WR,CIN,122.4,BoydTy00,52
2023,Samaje Perine,RB,DEN,123.1,PeriSa00,48
2023,Russell Wilson,QB,DEN,123.2,WilsRu00,14
2023,Hunter Renfrow,WR,LV,124.8,RenfHu00,53
2023,Michael Carter,RB,NYJ,125.1,CartMi03,49
2023,Daniel Jones,QB,NYG,126.8,JoneDa05,15
2023,Nico Collins,WR,HOU,127.1,CollNi00,54
2023,Leonard Fournette,RB,TB,128.2,FourLe00,50
2023,Chase Edmonds,RB,TB,129.2,EdmoCh00,51
2023,Kayshon Boutte,WR,FA,129.8,BoutKa00,55
2023,Clyde Edwards-Helaire,RB,KC,130.9,EdwaCl00,52
2023,Kyler Murray,QB,ARI,131,MurrKy00,16
2023,Zay Jones,WR,JAX,131.8,JoneZa00,56
2023,Jameson Williams,WR,DET,132,WillJa11,57
2023,Jared Goff,QB,DET,133.2,GoffJa00,17
2023,Gerald Everett,TE,LAC,135.7,EverGe00,14
2023,Jaxon Smith-Njigba,WR,FA,137.4,SmitJa06,58
2023,Michael Gallup,WR,DAL,138,GallMi00,59
2023,Zay Flowers,WR,FA,138.7,FlowZa00,60
2023,Jordan Addison,WR,FA,139.1,AddiJo00,61
2023,Tyler Higbee,TE,LAR,139.8,HigbTy00,15
2023,James Robinson,RB,NYG,140.3,RobiJa00,53
2023,Quentin Johnston,WR,FA,140.9,JohnQu02,62
2023,Derek Carr,QB,NO,140.9,CarrDe02,18
2023,Nyheim Hines,RB,BUF,141,HineNy00,54
2023,Tank Bigsby,RB,FA,142.2,BigsTa00,55
2023,Donovan Peoples-Jones,WR,FA,142.5,PeopDo00,63
2023,Anthony Richardson,QB,FA,142.9,RichAn03,19
2023,Allen Robinson,WR,PIT,143.2,RobiAl02,64
2023,Dalton Kincaid,TE,FA,143.4,KincDa00,16
2023,Zach Charbonnet,RB,FA,145,CharZa00,56
2023,Wan'Dale Robinson,WR,NYG,145.1,RobiWa01,65
2023,Zamir White,RB,LV,145.8,WhitZa01,57
2023,Kendre Miller,RB,FA,146.2,MillKe01,58
2023,De'Von Achane,RB,FA,146.4,AchaDe00,59
2023,Jaylen Warren,RB,PIT,146.4,WarrJa01,60
2023,Roschon Johnson,RB,FA,146.9,JohnRo07,61
2023,Geno Smith,QB,SEA,147.6,SmitGe00,20
2023,Chase Claypool,WR,CHI,149.6,ClayCh01,66
2023,Matthew Stafford,QB,LAR,150,StafMa00,21
2023,Mike Gesicki,TE,NE,151.2,GesiMi00,17
2023,Greg Dulcich,TE,DEN,151.6,DulcGr00,18
2023,D'Ernest Johnson,RB,JAX,152.6,JohnDE04,62
2023,Irv Smith Jr.,TE,CIN,152.7,SmitIr01,19
2023,Romeo Doubs,WR,GB,153.2,DoubRo00,67
2023,Chigoziem Okonkwo,TE,TEN,153.4,OkonCh00,20
2023,Zach Ertz,TE,ARI,153.5,ErtzZa00,21
2023,Desmond Ridder,QB,ATL,154,RiddDe00,22
2023,Chuba Hubbard,RB,CAR,155.7,HubbCh01,63
2023,Jerome Ford,RB,CLE,156.3,FordJe00,64
2023,Isaiah Spiller,RB,LAC,157.1,SpilIs00,65
2023,Hayden Hurst,TE,CAR,157.2,HursHa00,22
2023,K.J. Osborn,WR,MIN,157.3,OsboKJ00,68
2023,Taysom Hill,TE,NO,157.4,HillTa00,23
2023,Jordan Love,QB,GB,157.8,LoveJo03,23
2023,Trey Lance,QB,SF,158,LancTr00,24
2023,Brock Purdy,QB,SF,158.1,PurdBr00,25
2023,Alec Pierce,WR,IND,158.1,PierAl00,69
2023,Gus Edwards,RB,BAL,158.3,EdwaGu00,66
2023,Hunter Henry,TE,NE,158.3,HenrHu00,24
2023,Bryce Young,QB,FA,158.6,YounBr01,26
2023,Marquez Valdes-Scantling,WR,KC,159.4,ValdMa00,70
2023,Noah Fant,TE,SEA,159.7,FantNo00,25
2023,Kenny Pickett,QB,PIT,160.2,PickKe00,27
2023,Joshua Kelley,RB,LAC,160.6,KellJo01,67
2023,Mecole Hardman,WR,NYJ,161.2,HardMe00,71
2023,Isaiah Hodgins,WR,NYG,161.5,HodgIs00,72
2023,Curtis Samuel,WR,WAS,161.6,SamuCu00,73
2023,Robert Woods,WR,HOU,162.1,WoodRo02,74
2023,Melvin Gordon,RB,BAL,163.2,GordMe00,68
2023,Zack Moss,RB,IND,163.5,MossZa00,69
2023,Parris Campbell,WR,NYG,166.3,CampPa00,75
2023,Pierre Strong,RB,NE,166.4,StroPi00,70
2023,John Metchie,WR,HOU,166.6,MetcJo00,76
2023,Jimmy Garoppolo,QB,LV,167.3,GaroJi00,28
2023,DeVante Parker,WR,NE,168,ParkDe01,77
2023,Darius Slayton,WR,NYG,168.5,SlayDa01,78
2023,Van Jefferson,WR,LAR,170.1,JeffVa00,79
